TIME wclk4 wclk0 wclk1 wclk2 wclk3 wctl2 wctl2 
 1.41485E-11  2.95227E-01 -7.50466E-03  6.99895E-01 -3.93550E-05  6.95256E-01  7.00000E-01  7.00000E-01 
 1.41545E-11  2.95083E-01 -7.50573E-03  6.99895E-01 -3.93292E-05  6.95255E-01  7.00000E-01  7.00000E-01 
 1.42044E-11  2.93892E-01 -7.50498E-03  6.99895E-01 -3.91141E-05  6.95251E-01  7.00000E-01  7.00000E-01 
 1.42296E-11  2.93288E-01 -7.50460E-03  6.99895E-01 -3.90051E-05  6.95248E-01  7.00000E-01  7.00000E-01 
 1.42599E-11  2.92563E-01 -7.49643E-03  6.99896E-01 -3.88717E-05  6.95245E-01  7.00000E-01  7.00000E-01 
 1.43083E-11  2.91404E-01 -7.48336E-03  6.99896E-01 -3.86586E-05  6.95241E-01  7.00000E-01  7.00000E-01 
 1.43162E-11  2.91215E-01 -7.47871E-03  6.99897E-01 -3.86229E-05  6.95240E-01  7.00000E-01  7.00000E-01 
 1.43741E-11  2.89826E-01 -7.44441E-03  6.99898E-01 -3.83595E-05  6.95235E-01  7.00000E-01  7.00000E-01 
 1.43927E-11  2.89379E-01 -7.43338E-03  6.99898E-01 -3.82749E-05  6.95233E-01  7.00000E-01  7.00000E-01 
 1.44345E-11  2.88374E-01 -7.39134E-03  6.99900E-01 -3.80751E-05  6.95229E-01  7.00000E-01  7.00000E-01 
 1.44881E-11  2.87086E-01 -7.33753E-03  6.99902E-01 -3.78195E-05  6.95224E-01  7.00000E-01  7.00000E-01 
 1.44984E-11  2.86837E-01 -7.32140E-03  6.99902E-01 -3.77665E-05  6.95223E-01  7.00000E-01  7.00000E-01 
 1.45665E-11  2.85196E-01 -7.21494E-03  6.99905E-01 -3.74168E-05  6.95216E-01  7.00000E-01  7.00000E-01 
 1.46071E-11  2.84216E-01 -7.15139E-03  6.99907E-01 -3.72081E-05  6.95212E-01  7.00000E-01  7.00000E-01 
 1.46395E-11  2.83433E-01 -7.07610E-03  6.99910E-01 -3.70234E-05  6.95209E-01  7.00000E-01  7.00000E-01 
 1.47183E-11  2.81530E-01 -6.89319E-03  6.99915E-01 -3.65745E-05  6.95202E-01  7.00000E-01  7.00000E-01 
 1.47523E-11  2.80707E-01 -6.81410E-03  6.99918E-01 -3.63804E-05  6.95198E-01  7.00000E-01  7.00000E-01 
 1.48026E-11  2.79489E-01 -6.65676E-03  6.99923E-01 -3.60607E-05  6.95193E-01  7.00000E-01  7.00000E-01 
 1.48721E-11  2.77806E-01 -6.43932E-03  6.99929E-01 -3.56187E-05  6.95187E-01  7.00000E-01  7.00000E-01 
 1.48944E-11  2.77266E-01 -6.35492E-03  6.99932E-01 -3.54643E-05  6.95185E-01  7.00000E-01  7.00000E-01 
 1.49651E-11  2.75551E-01 -6.08660E-03  6.99940E-01 -3.49735E-05  6.95178E-01  7.00000E-01  7.00000E-01 
 1.49976E-11  2.74764E-01 -5.94520E-03  6.99945E-01 -3.47315E-05  6.95175E-01  7.00000E-01  7.00000E-01 
 1.50510E-11  2.73469E-01 -5.71254E-03  6.99952E-01 -3.43332E-05  6.95169E-01  7.00000E-01  7.00000E-01 
 1.51228E-11  2.71728E-01 -5.36194E-03  6.99963E-01 -3.37616E-05  6.95162E-01  7.00000E-01  7.00000E-01 
 1.51335E-11  2.71468E-01 -5.30964E-03  6.99965E-01 -3.36764E-05  6.95161E-01  7.00000E-01  7.00000E-01 
 1.52135E-11  2.69529E-01 -4.87902E-03  6.99978E-01 -3.30005E-05  6.95154E-01  7.00000E-01  7.00000E-01 
 1.52735E-11  2.68074E-01 -4.52676E-03  6.99989E-01 -3.24644E-05  6.95148E-01  7.00000E-01  7.00000E-01 
 1.52928E-11  2.67607E-01 -4.41367E-03  6.99993E-01 -3.22923E-05  6.95146E-01  7.00000E-01  7.00000E-01 
 1.53724E-11  2.65680E-01 -3.90954E-03  7.00008E-01 -3.15446E-05  6.95138E-01  7.00000E-01  7.00000E-01 
 1.53993E-11  2.65030E-01 -3.72701E-03  7.00014E-01 -3.12799E-05  6.95136E-01  7.00000E-01  7.00000E-01 
 1.54529E-11  2.63736E-01 -3.36366E-03  7.00026E-01 -3.07528E-05  6.95130E-01  7.00000E-01  7.00000E-01 
 1.54973E-11  2.62664E-01 -3.04205E-03  7.00036E-01 -3.02955E-05  6.95126E-01  7.00000E-01  7.00000E-01 
 1.55346E-11  2.61765E-01 -2.77245E-03  7.00044E-01 -2.99121E-05  6.95123E-01  7.00000E-01  7.00000E-01 
 1.55872E-11  2.60497E-01 -2.36831E-03  7.00057E-01 -2.93477E-05  6.95118E-01  7.00000E-01  7.00000E-01 
 1.56180E-11  2.59756E-01 -2.13209E-03  7.00065E-01 -2.90178E-05  6.95115E-01  7.00000E-01  7.00000E-01 
 1.56735E-11  2.58422E-01 -1.68182E-03  7.00079E-01 -2.83994E-05  6.95110E-01  7.00000E-01  7.00000E-01 
 1.57036E-11  2.57700E-01 -1.43810E-03  7.00087E-01 -2.80646E-05  6.95107E-01  7.00000E-01  7.00000E-01 
 1.57575E-11  2.56408E-01 -9.77785E-04  7.00101E-01 -2.74425E-05  6.95102E-01  7.00000E-01  7.00000E-01 
 1.57918E-11  2.55586E-01 -6.85125E-04  7.00111E-01 -2.70469E-05  6.95099E-01  7.00000E-01  7.00000E-01 
 1.58409E-11  2.54414E-01 -2.45164E-04  7.00125E-01 -2.64615E-05  6.95095E-01  7.00000E-01  7.00000E-01 
 1.58831E-11  2.53405E-01  1.33245E-04  7.00137E-01 -2.59579E-05  6.95091E-01  7.00000E-01  7.00000E-01 
 1.59245E-11  2.52420E-01  5.21718E-04  7.00149E-01 -2.54490E-05  6.95087E-01  7.00000E-01  7.00000E-01 
 1.59781E-11  2.51144E-01  1.02473E-03  7.00165E-01 -2.47900E-05  6.95082E-01  7.00000E-01  7.00000E-01 
 1.60089E-11  2.50413E-01  1.32714E-03  7.00174E-01 -2.44000E-05  6.95080E-01  7.00000E-01  7.00000E-01 
 1.60774E-11  2.48789E-01  1.99871E-03  7.00196E-01 -2.35339E-05  6.95074E-01  7.00000E-01  7.00000E-01 
 1.60947E-11  2.48381E-01  2.17566E-03  7.00201E-01 -2.33093E-05  6.95072E-01  7.00000E-01  7.00000E-01 
 1.61817E-11  2.46326E-01  3.06666E-03  7.00229E-01 -2.21787E-05  6.95065E-01  7.00000E-01  7.00000E-01 
 1.61822E-11  2.46314E-01  3.07186E-03  7.00230E-01 -2.21723E-05  6.95065E-01  7.00000E-01  7.00000E-01 
 1.62720E-11  2.44205E-01  4.02949E-03  7.00260E-01 -2.09776E-05  6.95058E-01  7.00000E-01  7.00000E-01 
 1.62920E-11  2.43735E-01  4.24283E-03  7.00266E-01 -2.07114E-05  6.95056E-01  7.00000E-01  7.00000E-01 
 1.63645E-11  2.42041E-01  5.04802E-03  7.00292E-01 -1.97247E-05  6.95051E-01  7.00000E-01  7.00000E-01 
 1.64093E-11  2.40995E-01  5.54514E-03  7.00307E-01 -1.91156E-05  6.95047E-01  7.00000E-01  7.00000E-01 
 1.64602E-11  2.39811E-01  6.13439E-03  7.00326E-01 -1.84072E-05  6.95043E-01  7.00000E-01  7.00000E-01 
 1.65348E-11  2.38079E-01  6.99652E-03  7.00353E-01 -1.73709E-05  6.95038E-01  7.00000E-01  7.00000E-01 
 1.65598E-11  2.37502E-01  7.29692E-03  7.00362E-01 -1.70172E-05  6.95036E-01  7.00000E-01  7.00000E-01 
 1.66639E-11  2.35102E-01  8.54843E-03  7.00401E-01 -1.55435E-05  6.95029E-01  7.00000E-01  7.00000E-01 
 1.66704E-11  2.34952E-01  8.62675E-03  7.00403E-01 -1.54513E-05  6.95028E-01  7.00000E-01  7.00000E-01 
 1.67732E-11  2.32599E-01  9.91382E-03  7.00443E-01 -1.39696E-05  6.95021E-01  7.00000E-01  7.00000E-01 
 1.68181E-11  2.31573E-01  1.04754E-02  7.00460E-01 -1.33231E-05  6.95019E-01  7.00000E-01  7.00000E-01 
 1.68888E-11  2.29970E-01  1.13969E-02  7.00488E-01 -1.22883E-05  6.95014E-01  7.00000E-01  7.00000E-01 
 1.69808E-11  2.27883E-01  1.25964E-02  7.00525E-01 -1.09414E-05  6.95009E-01  7.00000E-01  7.00000E-01 
 1.70118E-11  2.27189E-01  1.30166E-02  7.00538E-01 -1.04823E-05  6.95007E-01  7.00000E-01  7.00000E-01 
 1.71435E-11  2.24233E-01  1.48073E-02  7.00592E-01 -8.52611E-06  6.94999E-01  7.00000E-01  7.00000E-01 
 1.71625E-11  2.23809E-01  1.50644E-02  7.00600E-01 -8.24526E-06  6.94998E-01  7.00000E-01  7.00000E-01 
 1.72860E-11  2.21072E-01  1.68177E-02  7.00652E-01 -6.38839E-06  6.94992E-01  7.00000E-01  7.00000E-01 
 1.73683E-11  2.19248E-01  1.79862E-02  7.00687E-01 -5.15097E-06  6.94988E-01  7.00000E-01  7.00000E-01 
 1.74415E-11  2.17648E-01  1.90730E-02  7.00719E-01 -4.03839E-06  6.94985E-01  7.00000E-01  7.00000E-01 
 1.75887E-11  2.14432E-01  2.12576E-02  7.00784E-01 -1.80208E-06  6.94979E-01  7.00000E-01  7.00000E-01 
 1.76135E-11  2.13899E-01  2.16418E-02  7.00795E-01 -1.42271E-06  6.94978E-01  7.00000E-01  7.00000E-01 
 1.78065E-11  2.09748E-01  2.46364E-02  7.00883E-01  1.53388E-06  6.94972E-01  7.00000E-01  7.00000E-01 
 1.78265E-11  2.09319E-01  2.49458E-02  7.00892E-01  1.83935E-06  6.94971E-01  7.00000E-01  7.00000E-01 
 1.80209E-11  2.05211E-01  2.81001E-02  7.00982E-01  4.83458E-06  6.94966E-01  7.00000E-01  7.00000E-01 
 1.80884E-11  2.03786E-01  2.91943E-02  7.01014E-01  5.87353E-06  6.94964E-01  7.00000E-01  7.00000E-01 
 1.82463E-11  2.00519E-01  3.18757E-02  7.01089E-01  8.31260E-06  6.94962E-01  7.00000E-01  7.00000E-01 
 1.83841E-11  1.97669E-01  3.42153E-02  7.01155E-01  1.04408E-05  6.94960E-01  7.00000E-01  7.00000E-01 
 1.84867E-11  1.95598E-01  3.60437E-02  7.01206E-01  1.20249E-05  6.94960E-01  7.00000E-01  7.00000E-01 
 1.87295E-11  1.90700E-01  4.03684E-02  7.01326E-01  1.57718E-05  6.94959E-01  7.00000E-01  7.00000E-01 
 1.87483E-11  1.90331E-01  4.07208E-02  7.01335E-01  1.60610E-05  6.94959E-01  7.00000E-01  7.00000E-01 
 1.90393E-11  1.84629E-01  4.61653E-02  7.01483E-01  2.05296E-05  6.94962E-01  7.00000E-01  7.00000E-01 
 1.91085E-11  1.83272E-01  4.74606E-02  7.01518E-01  2.15927E-05  6.94963E-01  7.00000E-01  7.00000E-01 
 1.93725E-11  1.78261E-01  5.26375E-02  7.01655E-01  2.56098E-05  6.94969E-01  7.00000E-01  7.00000E-01 
 1.94941E-11  1.75951E-01  5.50234E-02  7.01718E-01  2.74612E-05  6.94972E-01  7.00000E-01  7.00000E-01 
 1.97621E-11  1.71031E-01  6.05069E-02  7.01860E-01  3.14840E-05  6.94982E-01  7.00000E-01  7.00000E-01 
 1.98832E-11  1.68809E-01  6.29841E-02  7.01925E-01  3.33014E-05  6.94987E-01  7.00000E-01  7.00000E-01 
 2.01614E-11  1.63876E-01  6.89004E-02  7.02075E-01  3.74057E-05  6.95001E-01  7.00000E-01  7.00000E-01 
 2.02741E-11  1.61876E-01  7.12988E-02  7.02136E-01  3.90696E-05  6.95007E-01  7.00000E-01  7.00000E-01 
 2.05635E-11  1.56924E-01  7.76720E-02  7.02295E-01  4.32513E-05  6.95026E-01  7.00000E-01  7.00000E-01 
 2.06662E-11  1.55167E-01  7.99334E-02  7.02351E-01  4.47350E-05  6.95033E-01  7.00000E-01  7.00000E-01 
 2.09689E-11  1.50174E-01  8.68129E-02  7.02519E-01  4.90041E-05  6.95057E-01  7.00000E-01  7.00000E-01 
 2.10610E-11  1.48657E-01  8.89041E-02  7.02570E-01  5.03018E-05  6.95064E-01  7.00000E-01  7.00000E-01 
 2.13756E-11  1.43661E-01  9.62625E-02  7.02747E-01  5.46195E-05  6.95093E-01  7.00000E-01  7.00000E-01 
 2.14600E-11  1.42321E-01  9.82363E-02  7.02794E-01  5.57776E-05  6.95101E-01  7.00000E-01  7.00000E-01 
 2.17850E-11  1.37359E-01  1.06037E-01  7.02978E-01  6.01039E-05  6.95135E-01  7.00000E-01  7.00000E-01 
 2.18648E-11  1.36140E-01  1.07954E-01  7.03023E-01  6.11671E-05  6.95143E-01  7.00000E-01  7.00000E-01 
 2.21989E-11  1.31242E-01  1.16169E-01  7.03214E-01  6.54705E-05  6.95182E-01  7.00000E-01  7.00000E-01 
 2.22766E-11  1.30103E-01  1.18079E-01  7.03258E-01  6.64712E-05  6.95191E-01  7.00000E-01  7.00000E-01 
 2.26189E-11  1.25291E-01  1.26682E-01  7.03455E-01  7.07271E-05  6.95235E-01  7.00000E-01  7.00000E-01 
 2.26960E-11  1.24207E-01  1.28621E-01  7.03499E-01  7.16861E-05  6.95245E-01  7.00000E-01  7.00000E-01 
 2.30461E-11  1.19495E-01  1.37598E-01  7.03702E-01  7.58783E-05  6.95294E-01  7.00000E-01  7.00000E-01 
 2.31235E-11  1.18453E-01  1.39583E-01  7.03746E-01  7.68053E-05  6.95304E-01  7.00000E-01  7.00000E-01 
 2.34813E-11  1.13849E-01  1.48927E-01  7.03955E-01  8.09245E-05  6.95358E-01  7.00000E-01  7.00000E-01 
 2.35591E-11  1.12849E-01  1.50958E-01  7.04000E-01  8.18197E-05  6.95370E-01  7.00000E-01  7.00000E-01 
 2.39248E-11  1.08356E-01  1.60671E-01  7.04215E-01  8.58632E-05  6.95428E-01  7.00000E-01  7.00000E-01 
 2.40022E-11  1.07406E-01  1.62726E-01  7.04260E-01  8.67187E-05  6.95440E-01  7.00000E-01  7.00000E-01 
 2.43766E-11  1.03022E-01  1.72818E-01  7.04482E-01  9.06899E-05  6.95503E-01  7.00000E-01  7.00000E-01 
 2.44519E-11  1.02140E-01  1.74848E-01  7.04526E-01  9.14889E-05  6.95516E-01  7.00000E-01  7.00000E-01 
 2.48359E-11  9.78530E-02  1.85338E-01  7.04755E-01  9.54022E-05  6.95584E-01  7.00000E-01  7.00000E-01 
 2.48823E-11  9.73352E-02  1.86605E-01  7.04783E-01  9.58748E-05  6.95592E-01  7.00000E-01  7.00000E-01 
 2.52705E-11  9.31924E-02  1.97320E-01  7.05016E-01  9.96866E-05  6.95663E-01  7.00000E-01  7.00000E-01 
 2.53017E-11  9.28723E-02  1.98190E-01  7.05035E-01  9.99835E-05  6.95669E-01  7.00000E-01  7.00000E-01 
 2.56163E-11  8.96489E-02  2.06946E-01  7.05226E-01  1.02974E-04  6.95728E-01  7.00000E-01  7.00000E-01 
 2.57532E-11  8.82966E-02  2.10780E-01  7.05310E-01  1.04238E-04  6.95754E-01  7.00000E-01  7.00000E-01 
 2.59235E-11  8.66135E-02  2.15551E-01  7.05414E-01  1.05812E-04  6.95787E-01  7.00000E-01  7.00000E-01 
 2.61580E-11  8.43713E-02  2.22150E-01  7.05559E-01  1.07925E-04  6.95833E-01  7.00000E-01  7.00000E-01 
 2.61977E-11  8.39917E-02  2.23267E-01  7.05583E-01  1.08282E-04  6.95841E-01  7.00000E-01  7.00000E-01 
 2.64450E-11  8.16959E-02  2.30249E-01  7.05737E-01  1.10461E-04  6.95890E-01  7.00000E-01  7.00000E-01 
 2.65168E-11  8.10470E-02  2.32281E-01  7.05781E-01  1.11080E-04  6.95904E-01  7.00000E-01  7.00000E-01 
 2.66704E-11  7.96581E-02  2.36630E-01  7.05877E-01  1.12406E-04  6.95935E-01  7.00000E-01  7.00000E-01 
 2.68347E-11  7.82089E-02  2.41287E-01  7.05980E-01  1.13797E-04  6.95968E-01  7.00000E-01  7.00000E-01 
 2.68781E-11  7.78262E-02  2.42517E-01  7.06008E-01  1.14164E-04  6.95977E-01  7.00000E-01  7.00000E-01 
 2.70713E-11  7.61611E-02  2.47997E-01  7.06130E-01  1.15770E-04  6.96017E-01  7.00000E-01  7.00000E-01 
 2.71179E-11  7.57675E-02  2.49320E-01  7.06159E-01  1.16150E-04  6.96026E-01  7.00000E-01  7.00000E-01 
 2.72524E-11  7.46327E-02  2.53135E-01  7.06244E-01  1.17248E-04  6.96054E-01  7.00000E-01  7.00000E-01 
 2.73732E-11  7.36338E-02  2.56560E-01  7.06321E-01  1.18217E-04  6.96079E-01  7.00000E-01  7.00000E-01 
 2.74234E-11  7.32183E-02  2.57985E-01  7.06353E-01  1.18620E-04  6.96089E-01  7.00000E-01  7.00000E-01 
 2.75859E-11  7.18998E-02  2.62589E-01  7.06457E-01  1.19900E-04  6.96123E-01  7.00000E-01  7.00000E-01 
 2.76061E-11  7.17393E-02  2.63159E-01  7.06470E-01  1.20056E-04  6.96127E-01  7.00000E-01  7.00000E-01 
 2.77412E-11  7.06627E-02  2.66982E-01  7.06556E-01  1.21102E-04  6.96155E-01  7.00000E-01  7.00000E-01 
 2.78209E-11  7.00387E-02  2.69232E-01  7.06608E-01  1.21708E-04  6.96172E-01  7.00000E-01  7.00000E-01 
 2.78903E-11  6.94952E-02  2.71193E-01  7.06652E-01  1.22236E-04  6.96186E-01  7.00000E-01  7.00000E-01 
 2.80210E-11  6.84889E-02  2.74875E-01  7.06736E-01  1.23211E-04  6.96213E-01  7.00000E-01  7.00000E-01 
 2.80342E-11  6.83875E-02  2.75247E-01  7.06745E-01  1.23309E-04  6.96216E-01  7.00000E-01  7.00000E-01 
 2.81736E-11  6.73314E-02  2.79165E-01  7.06835E-01  1.24330E-04  6.96245E-01  7.00000E-01  7.00000E-01 
 2.82090E-11  6.70675E-02  2.80157E-01  7.06857E-01  1.24583E-04  6.96253E-01  7.00000E-01  7.00000E-01 
 2.83093E-11  6.63199E-02  2.82966E-01  7.06922E-01  1.25303E-04  6.96274E-01  7.00000E-01  7.00000E-01 
 2.83869E-11  6.57501E-02  2.85134E-01  7.06972E-01  1.25848E-04  6.96290E-01  7.00000E-01  7.00000E-01 
 2.84418E-11  6.53470E-02  2.86667E-01  7.07008E-01  1.26233E-04  6.96302E-01  7.00000E-01  7.00000E-01 
 2.85563E-11  6.45190E-02  2.89853E-01  7.07082E-01  1.27020E-04  6.96326E-01  7.00000E-01  7.00000E-01 
 2.85717E-11  6.44072E-02  2.90283E-01  7.07092E-01  1.27126E-04  6.96329E-01  7.00000E-01  7.00000E-01 
 2.86996E-11  6.34958E-02  2.93828E-01  7.07174E-01  1.27984E-04  6.96356E-01  7.00000E-01  7.00000E-01 
 2.87185E-11  6.33634E-02  2.94348E-01  7.07186E-01  1.28108E-04  6.96360E-01  7.00000E-01  7.00000E-01 
 2.88260E-11  6.26083E-02  2.97315E-01  7.07256E-01  1.28812E-04  6.96383E-01  7.00000E-01  7.00000E-01 
 2.88747E-11  6.22715E-02  2.98651E-01  7.07287E-01  1.29123E-04  6.96393E-01  7.00000E-01  7.00000E-01 
 2.89514E-11  6.17406E-02  3.00757E-01  7.07337E-01  1.29612E-04  6.96409E-01  7.00000E-01  7.00000E-01 
 2.90257E-11  6.12332E-02  3.02789E-01  7.07385E-01  1.30074E-04  6.96425E-01  7.00000E-01  7.00000E-01 
 2.90762E-11  6.08887E-02  3.04169E-01  7.07417E-01  1.30387E-04  6.96436E-01  7.00000E-01  7.00000E-01 
 2.91725E-11  6.02410E-02  3.06786E-01  7.07479E-01  1.30968E-04  6.96456E-01  7.00000E-01  7.00000E-01 
 2.92012E-11  6.00483E-02  3.07564E-01  7.07498E-01  1.31140E-04  6.96462E-01  7.00000E-01  7.00000E-01 
 2.93158E-11  5.92885E-02  3.10660E-01  7.07571E-01  1.31809E-04  6.96486E-01  7.00000E-01  7.00000E-01 
 2.93269E-11  5.92147E-02  3.10961E-01  7.07578E-01  1.31874E-04  6.96488E-01  7.00000E-01  7.00000E-01 
 2.94543E-11  5.83820E-02  3.14382E-01  7.07660E-01  1.32593E-04  6.96515E-01  7.00000E-01  7.00000E-01 
 2.94561E-11  5.83703E-02  3.14430E-01  7.07661E-01  1.32603E-04  6.96516E-01  7.00000E-01  7.00000E-01 
 2.95847E-11  5.75425E-02  3.17858E-01  7.07743E-01  1.33301E-04  6.96543E-01  7.00000E-01  7.00000E-01 
 2.95943E-11  5.74816E-02  3.18112E-01  7.07749E-01  1.33351E-04  6.96545E-01  7.00000E-01  7.00000E-01 
 2.97185E-11  5.66938E-02  3.21398E-01  7.07829E-01  1.33999E-04  6.96571E-01  7.00000E-01  7.00000E-01 
 2.97308E-11  5.66169E-02  3.21722E-01  7.07836E-01  1.34060E-04  6.96573E-01  7.00000E-01  7.00000E-01 
 2.98537E-11  5.58492E-02  3.24948E-01  7.07914E-01  1.34672E-04  6.96599E-01  7.00000E-01  7.00000E-01 
 2.98663E-11  5.57717E-02  3.25276E-01  7.07922E-01  1.34732E-04  6.96602E-01  7.00000E-01  7.00000E-01 
 2.99906E-11  5.50068E-02  3.28513E-01  7.08001E-01  1.35321E-04  6.96628E-01  7.00000E-01  7.00000E-01 
 3.00014E-11  5.49416E-02  3.28791E-01  7.08008E-01  1.35369E-04  6.96630E-01  7.00000E-01  7.00000E-01 
 3.01298E-11  5.41640E-02  3.32104E-01  7.08088E-01  1.35945E-04  6.96657E-01  7.00000E-01  7.00000E-01 
 3.01369E-11  5.41216E-02  3.32285E-01  7.08093E-01  1.35975E-04  6.96658E-01  7.00000E-01  7.00000E-01 
 3.02718E-11  5.33180E-02  3.35730E-01  7.08177E-01  1.36545E-04  6.96686E-01  7.00000E-01  7.00000E-01 
 3.02738E-11  5.33062E-02  3.35781E-01  7.08178E-01  1.36553E-04  6.96687E-01  7.00000E-01  7.00000E-01 
 3.04111E-11  5.25008E-02  3.39253E-01  7.08263E-01  1.37095E-04  6.96715E-01  7.00000E-01  7.00000E-01 
 3.04133E-11  5.24883E-02  3.39308E-01  7.08265E-01  1.37103E-04  6.96716E-01  7.00000E-01  7.00000E-01 
 3.05214E-11  5.18634E-02  3.42015E-01  7.08331E-01  1.37504E-04  6.96738E-01  7.00000E-01  7.00000E-01 
 3.05561E-11  5.16648E-02  3.42879E-01  7.08353E-01  1.37626E-04  6.96746E-01  7.00000E-01  7.00000E-01 
 3.06136E-11  5.13359E-02  3.44309E-01  7.08388E-01  1.37828E-04  6.96757E-01  7.00000E-01  7.00000E-01 
 3.06970E-11  5.08642E-02  3.46366E-01  7.08439E-01  1.38105E-04  6.96775E-01  7.00000E-01  7.00000E-01 
 3.07001E-11  5.08469E-02  3.46441E-01  7.08441E-01  1.38115E-04  6.96775E-01  7.00000E-01  7.00000E-01 
 3.07743E-11  5.04307E-02  3.48262E-01  7.08486E-01  1.38350E-04  6.96791E-01  7.00000E-01  7.00000E-01 
 3.08454E-11  5.00350E-02  3.49996E-01  7.08529E-01  1.38565E-04  6.96805E-01  7.00000E-01  7.00000E-01 
 3.08476E-11  5.00225E-02  3.50051E-01  7.08530E-01  1.38571E-04  6.96806E-01  7.00000E-01  7.00000E-01 
 3.09185E-11  4.96314E-02  3.51769E-01  7.08573E-01  1.38775E-04  6.96820E-01  7.00000E-01  7.00000E-01 
 3.09877E-11  4.92526E-02  3.53438E-01  7.08615E-01  1.38964E-04  6.96835E-01  7.00000E-01  7.00000E-01 
 3.09926E-11  4.92260E-02  3.53555E-01  7.08618E-01  1.38976E-04  6.96836E-01  7.00000E-01  7.00000E-01 
 3.10559E-11  4.88822E-02  3.55073E-01  7.08656E-01  1.39140E-04  6.96849E-01  7.00000E-01  7.00000E-01 
 3.11238E-11  4.85166E-02  3.56691E-01  7.08696E-01  1.39307E-04  6.96862E-01  7.00000E-01  7.00000E-01 
 3.11422E-11  4.84178E-02  3.57129E-01  7.08707E-01  1.39350E-04  6.96866E-01  7.00000E-01  7.00000E-01 
 3.11920E-11  4.81515E-02  3.58311E-01  7.08737E-01  1.39466E-04  6.96876E-01  7.00000E-01  7.00000E-01 
 3.12616E-11  4.77823E-02  3.59954E-01  7.08778E-01  1.39619E-04  6.96891E-01  7.00000E-01  7.00000E-01 
 3.12949E-11  4.76069E-02  3.60737E-01  7.08797E-01  1.39688E-04  6.96897E-01  7.00000E-01  7.00000E-01 
 3.13336E-11  4.74032E-02  3.61646E-01  7.08820E-01  1.39768E-04  6.96905E-01  7.00000E-01  7.00000E-01 
 3.14095E-11  4.70071E-02  3.63421E-01  7.08865E-01  1.39915E-04  6.96921E-01  7.00000E-01  7.00000E-01 
 3.14229E-11  4.69374E-02  3.63734E-01  7.08873E-01  1.39939E-04  6.96923E-01  7.00000E-01  7.00000E-01 
 3.14912E-11  4.65841E-02  3.65323E-01  7.08913E-01  1.40063E-04  6.96937E-01  7.00000E-01  7.00000E-01 
 3.15293E-11  4.63889E-02  3.66206E-01  7.08935E-01  1.40127E-04  6.96945E-01  7.00000E-01  7.00000E-01 
 3.15820E-11  4.61185E-02  3.67428E-01  7.08966E-01  1.40216E-04  6.96955E-01  7.00000E-01  7.00000E-01 
 3.16241E-11  4.59052E-02  3.68397E-01  7.08990E-01  1.40280E-04  6.96964E-01  7.00000E-01  7.00000E-01 
 3.16888E-11  4.55774E-02  3.69888E-01  7.09028E-01  1.40379E-04  6.96977E-01  7.00000E-01  7.00000E-01 
 3.17117E-11  4.54633E-02  3.70411E-01  7.09041E-01  1.40410E-04  6.96982E-01  7.00000E-01  7.00000E-01 
 3.17943E-11  4.50502E-02  3.72306E-01  7.09089E-01  1.40519E-04  6.96998E-01  7.00000E-01  7.00000E-01 
 3.18351E-11  4.48468E-02  3.73238E-01  7.09112E-01  1.40573E-04  6.97006E-01  7.00000E-01  7.00000E-01 
 3.18739E-11  4.46556E-02  3.74124E-01  7.09134E-01  1.40614E-04  6.97014E-01  7.00000E-01  7.00000E-01 
 3.19514E-11  4.42744E-02  3.75890E-01  7.09178E-01  1.40695E-04  6.97030E-01  7.00000E-01  7.00000E-01 
 3.19584E-11  4.42403E-02  3.76048E-01  7.09182E-01  1.40702E-04  6.97031E-01  7.00000E-01  7.00000E-01 
 3.20277E-11  4.39032E-02  3.77624E-01  7.09221E-01  1.40755E-04  6.97045E-01  7.00000E-01  7.00000E-01 
 3.20476E-11  4.38067E-02  3.78076E-01  7.09232E-01  1.40770E-04  6.97049E-01  7.00000E-01  7.00000E-01 
 3.21036E-11  4.35368E-02  3.79349E-01  7.09263E-01  1.40797E-04  6.97060E-01  7.00000E-01  7.00000E-01 
 3.21171E-11  4.34720E-02  3.79654E-01  7.09270E-01  1.40804E-04  6.97063E-01  7.00000E-01  7.00000E-01 
 3.21751E-11  4.31946E-02  3.80974E-01  7.09301E-01  1.40813E-04  6.97074E-01  7.00000E-01  7.00000E-01 
 3.21801E-11  4.31709E-02  3.81088E-01  7.09303E-01  1.40811E-04  6.97075E-01  7.00000E-01  7.00000E-01 
 3.22265E-11  4.29508E-02  3.82143E-01  7.09326E-01  1.40798E-04  6.97084E-01  7.00000E-01  7.00000E-01 
 3.22582E-11  4.28008E-02  3.82869E-01  7.09341E-01  1.40769E-04  6.97090E-01  7.00000E-01  7.00000E-01 
 3.22742E-11  4.27252E-02  3.83235E-01  7.09348E-01  1.40755E-04  6.97094E-01  7.00000E-01  7.00000E-01 
 3.23203E-11  4.25089E-02  3.84291E-01  7.09366E-01  1.40670E-04  6.97103E-01  7.00000E-01  7.00000E-01 
 3.23392E-11  4.24207E-02  3.84726E-01  7.09372E-01  1.40610E-04  6.97106E-01  7.00000E-01  7.00000E-01 
 3.23659E-11  4.22959E-02  3.85342E-01  7.09380E-01  1.40525E-04  6.97112E-01  7.00000E-01  7.00000E-01 
